customer_id,customer_age,customer_gender,city_identifier,activation_date,customer_type,user_segment,kyc_status,sim_type
C1002011,46,Male,1044,11-05-2025,Postpaid,Salaried,Verified,Physical SIM
C1002012,50,Male,1028,09-01-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002013,33,Female,1032,21-01-2024,Postpaid,Student,Verified,Physical SIM
C1002014,31,Male,1044,27-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1002015,51,Male,1049,28-10-2024,Postpaid,Self-employed,Verified,Physical SIM
C1002016,47,Male,1056,20-09-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002017,53,Male,1064,08-12-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002018,56,Female,1025,20-12-2023,Postpaid,Salaried,Verified,Physical SIM
C1002019,53,Female,1010,16-09-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1002020,58,Female,1007,02-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1002021,35,Female,1051,18-04-2025,Postpaid,Salaried,Verified,Physical SIM
C1002022,34,Male,1033,09-08-2024,Prepaid,Student,Verified,Physical SIM
C1002023,31,Female,1031,27-07-2023,Postpaid,Salaried,Verified,Physical SIM
C1002024,28,Female,1056,16-12-2024,Prepaid,Student,Verified,Physical SIM
C1002025,50,Male,1051,28-10-2024,Postpaid,Self-employed,Verified,Physical SIM
C1002026,48,Male,1069,07-06-2023,Prepaid,Student,Verified,Physical SIM
C1002027,52,Male,1066,16-10-2025,Prepaid,Salaried,Verified,eSIM
C1002028,25,Female,1057,03-04-2023,Postpaid,Student,Verified,Physical SIM
C1002029,39,Male,1049,07-02-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002030,27,Male,1068,13-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1002031,56,Male,1012,26-03-2025,Prepaid,Salaried,Verified,Physical SIM
C1002032,29,Male,1072,02-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1002033,24,Male,1032,28-07-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1002034,42,Female,1019,16-08-2025,Prepaid,Senior,Verified,Physical SIM
C1002035,55,Male,1042,11-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1002036,57,Prefer Not To Say,1068,10-06-2024,Postpaid,Rural Worker,Verified,Physical SIM
C1002037,22,Female,1010,30-08-2024,Prepaid,Salaried,Verified,Physical SIM
C1002038,32,Female,1014,13-09-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1002039,24,Female,1049,28-03-2024,Prepaid,Student,Verified,Physical SIM
C1002040,31,Female,1051,23-09-2023,Prepaid,Student,Verified,Physical SIM
C1002041,40,Prefer Not To Say,1054,05-12-2023,Prepaid,Student,Verified,Physical SIM
C1002042,30,Male,1068,06-08-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002043,20,Female,1058,21-03-2025,Postpaid,Student,Verified,Physical SIM
C1002044,39,Female,1061,02-07-2025,Prepaid,Student,Verified,Physical SIM
C1002045,20,Female,1009,21-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1002046,27,Female,1027,24-05-2024,Prepaid,Senior,Verified,Physical SIM
C1002047,18,Male,1053,22-09-2025,Postpaid,Salaried,Verified,eSIM
C1002048,21,Male,1062,16-12-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002049,36,Male,1028,10-01-2023,Prepaid,Student,Pending,Physical SIM
C1002050,54,Female,1044,27-11-2024,Postpaid,Rural Worker,Verified,Physical SIM
C1002051,51,Male,1016,30-03-2025,Prepaid,Student,Verified,Physical SIM
C1002052,22,Male,1065,02-04-2025,Prepaid,Salaried,Verified,Physical SIM
C1002053,19,Female,1040,17-06-2023,Prepaid,Salaried,Verified,Physical SIM
C1002054,32,Male,1008,26-06-2024,Prepaid,Salaried,Verified,Physical SIM
C1002055,46,Male,1043,21-03-2025,Postpaid,Self-employed,Pending,Physical SIM
C1002056,50,Male,1020,22-09-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002057,53,Female,1035,15-07-2025,Postpaid,Salaried,Verified,Physical SIM
C1002058,32,Female,1027,20-04-2025,Prepaid,Student,Verified,Physical SIM
C1002059,25,Male,1064,15-04-2025,Postpaid,Student,Verified,Physical SIM
C1002060,19,Female,1064,10-01-2024,Postpaid,Student,Verified,Physical SIM
C1002061,24,Female,1012,24-09-2024,Prepaid,Rural Worker,Pending,Physical SIM
C1002062,20,Male,1025,06-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1002063,55,Female,1031,11-05-2023,Prepaid,Student,Verified,Physical SIM
C1002064,29,Male,1065,27-09-2023,Postpaid,Student,Verified,Physical SIM
C1002065,53,Prefer Not To Say,1021,19-10-2025,Prepaid,Self-employed,Verified,eSIM
C1002066,41,Male,1053,22-09-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002067,41,Male,1004,14-12-2023,Postpaid,Rural Worker,Verified,Physical SIM
C1002068,37,Male,1072,09-05-2025,Postpaid,Student,Pending,Physical SIM
C1002069,53,Female,1026,31-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1002070,19,Female,1021,04-07-2023,Postpaid,Student,Verified,Physical SIM
C1002071,21,Male,1054,03-01-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002072,36,Female,1046,30-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1002073,34,Female,1040,25-02-2025,Postpaid,Self-employed,Verified,Physical SIM
C1002074,41,Female,1070,17-09-2025,Prepaid,Student,Verified,Physical SIM
C1002075,49,Male,1032,06-06-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002076,43,Female,1041,12-02-2025,Postpaid,Salaried,Verified,Physical SIM
C1002077,29,Male,1036,05-05-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002078,32,Female,1013,06-09-2025,Prepaid,Student,Verified,Physical SIM
C1002079,50,Male,1024,18-08-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002080,26,Female,1046,15-05-2023,Prepaid,Student,Verified,Physical SIM
C1002081,39,Female,1010,03-11-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002082,41,Male,1055,28-11-2023,Postpaid,Self-employed,Verified,Physical SIM
C1002083,50,Male,1045,23-08-2025,Prepaid,Salaried,Verified,Physical SIM
C1002084,48,Female,1049,19-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1002085,37,Female,1062,07-12-2024,Prepaid,Salaried,Verified,Physical SIM
C1002086,31,Male,1037,03-07-2024,Prepaid,Salaried,Verified,eSIM
C1002087,33,Female,1060,10-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1002088,35,Male,1057,30-08-2025,Postpaid,Student,Pending,Physical SIM
C1002089,27,Female,1018,09-10-2025,Postpaid,Student,Verified,Physical SIM
C1002090,44,Male,1021,12-08-2025,Prepaid,Salaried,Verified,Physical SIM
C1002091,26,Female,1033,25-10-2025,Postpaid,Salaried,Verified,Physical SIM
C1002092,45,Male,1008,19-01-2023,Prepaid,Student,Verified,Physical SIM
C1002093,50,Female,1042,30-10-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002094,59,Male,1069,23-03-2024,Prepaid,Student,Verified,Physical SIM
C1002095,23,Female,1061,25-08-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1002096,50,Male,1055,27-04-2024,Postpaid,Self-employed,Verified,Physical SIM
C1002097,21,Male,1015,24-09-2025,Prepaid,Salaried,Verified,Physical SIM
C1002098,32,Male,1061,22-05-2025,Postpaid,Rural Worker,Verified,Physical SIM
C1002099,25,Female,1010,08-04-2025,Prepaid,Salaried,Verified,Physical SIM
C1002100,24,Female,1031,01-12-2024,Prepaid,Salaried,Pending,Physical SIM
C1002101,25,Female,1070,07-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1002102,19,Female,1058,11-07-2023,Postpaid,Self-employed,Pending,eSIM
C1002103,53,Male,1011,17-10-2025,Prepaid,Student,Rejected,Physical SIM
C1002104,20,Male,1040,17-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1002105,35,Male,1075,10-02-2025,Prepaid,Student,Verified,Physical SIM
C1002106,48,Male,1034,14-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1002107,60,Female,1045,26-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1002108,54,Female,1029,19-11-2025,Postpaid,Student,Verified,Physical SIM
C1002109,23,Male,1038,02-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1002110,60,Female,1039,21-09-2024,Prepaid,Self-employed,Pending,Physical SIM
C1002111,46,Female,1015,09-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1002112,25,Male,1071,08-01-2024,Prepaid,Student,Verified,Physical SIM
C1002113,37,Other,1065,17-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1002114,57,Male,1008,26-05-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1002115,34,Female,1013,19-12-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002116,25,Male,1049,21-11-2023,Prepaid,Salaried,Pending,Physical SIM
C1002117,55,Female,1031,30-04-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002118,58,Female,1051,10-09-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002119,59,Female,1004,16-01-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002120,59,Male,1057,01-11-2025,Postpaid,Self-employed,Verified,eSIM
C1002121,55,Male,1002,24-04-2024,Postpaid,Rural Worker,Pending,Physical SIM
C1002122,37,Male,1015,11-10-2024,Prepaid,Salaried,Pending,Physical SIM
C1002123,26,Female,1055,01-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1002124,44,Male,1027,18-09-2024,Prepaid,Student,Verified,Physical SIM
C1002125,27,Female,1016,22-09-2023,Postpaid,Student,Verified,Physical SIM
C1002126,38,Male,1067,13-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1002127,46,Female,1046,29-03-2025,Prepaid,Senior,Verified,Physical SIM
C1002128,58,Female,1022,13-12-2024,Prepaid,Self-employed,Pending,Physical SIM
C1002129,30,Male,1055,18-04-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002130,28,Male,1011,10-02-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002131,49,Male,1037,22-01-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1002132,18,Female,1015,12-04-2025,Postpaid,Self-employed,Verified,Physical SIM
C1002133,42,Male,1050,20-08-2023,Postpaid,Salaried,Verified,Physical SIM
C1002134,50,Female,1021,07-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1002135,41,Female,1019,23-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1002136,34,Male,1020,01-01-2025,Postpaid,Student,Verified,Physical SIM
C1002137,53,Female,1062,06-12-2024,Postpaid,Salaried,Verified,Physical SIM
C1002138,33,Male,1065,22-02-2025,Postpaid,Salaried,Verified,Physical SIM
C1002139,48,Female,1016,02-04-2025,Postpaid,Student,Verified,Physical SIM
C1002140,37,Female,1012,22-08-2023,Prepaid,Salaried,Verified,eSIM
C1002141,19,Male,1045,16-04-2025,Prepaid,Rural Worker,Verified,eSIM
C1002142,40,Female,1049,16-05-2024,Prepaid,Salaried,Verified,Physical SIM
C1002143,20,Male,1063,16-07-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002144,58,Male,1062,24-01-2023,Prepaid,Student,Verified,Physical SIM
C1002145,43,Female,1060,14-03-2025,Prepaid,Senior,Verified,Physical SIM
C1002146,33,Male,1004,04-01-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002147,38,Female,1004,01-06-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1002148,44,Female,1014,15-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1002149,29,Female,1028,12-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1002150,30,Male,1056,28-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1002151,36,Male,1064,03-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1002152,29,Male,1054,26-05-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002153,50,Other,1064,30-10-2023,Prepaid,Student,Verified,Physical SIM
C1002154,22,Female,1028,24-12-2024,Prepaid,Student,Verified,Physical SIM
C1002155,53,Male,1048,16-04-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1002156,32,Male,1011,05-02-2023,Postpaid,Student,Verified,Physical SIM
C1002157,42,Male,1009,03-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002158,24,Male,1062,19-04-2024,Prepaid,Student,Verified,Physical SIM
C1002159,34,Prefer Not To Say,1031,14-01-2023,Postpaid,Salaried,Verified,Physical SIM
C1002160,50,Female,1055,05-11-2024,Prepaid,Salaried,Pending,Physical SIM
C1002161,29,Male,1073,29-07-2023,Postpaid,Salaried,Verified,eSIM
C1002162,23,Male,1044,15-03-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002163,40,Male,1008,08-06-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1002164,24,Female,1050,25-06-2025,Prepaid,Salaried,Verified,Physical SIM
C1002165,31,Other,1061,26-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1002166,37,Female,1021,19-07-2024,Postpaid,Self-employed,Pending,Physical SIM
C1002167,42,Male,1032,19-02-2024,Prepaid,Student,Verified,Physical SIM
C1002168,45,Male,1048,22-05-2023,Prepaid,Student,Verified,Physical SIM
C1002169,47,Female,1056,10-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1002170,54,Male,1014,23-09-2023,Postpaid,Self-employed,Verified,Physical SIM
C1002171,20,Female,1005,20-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1002172,33,Male,1048,20-01-2023,Prepaid,Student,Verified,Physical SIM
C1002173,18,Male,1001,02-11-2025,Postpaid,Senior,Verified,Physical SIM
C1002174,18,Female,1034,06-05-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1002175,27,Male,1023,06-01-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002176,43,Female,1033,21-12-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002177,56,Male,1066,21-06-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1002178,51,Male,1071,29-10-2024,Postpaid,Salaried,Verified,Physical SIM
C1002179,45,Female,1051,27-09-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002180,51,Male,1028,27-08-2025,Postpaid,Salaried,Verified,Physical SIM
C1002181,25,Male,1046,18-04-2025,Prepaid,Salaried,Pending,Physical SIM
C1002182,54,Male,1011,07-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002183,56,Male,1075,21-09-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002184,22,Male,1066,29-09-2024,Prepaid,Salaried,Pending,Physical SIM
C1002185,38,Male,1027,18-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1002186,53,Female,1002,10-02-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002187,38,Female,1064,05-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1002188,54,Male,1003,14-02-2024,Postpaid,Self-employed,Verified,Physical SIM
C1002189,58,Female,1009,23-02-2025,Prepaid,Student,Verified,Physical SIM
C1002190,38,Male,1001,28-06-2023,Prepaid,Salaried,Verified,Physical SIM
C1002191,20,Female,1013,15-10-2025,Prepaid,Senior,Verified,Physical SIM
C1002192,32,Male,1069,01-11-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1002193,27,Male,1036,03-01-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1002194,38,Female,1013,22-02-2023,Postpaid,Self-employed,Verified,Physical SIM
C1002195,43,Female,1072,08-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1002196,37,Female,1032,22-06-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002197,26,Male,1053,29-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1002198,30,Male,1041,07-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1002199,47,Male,1009,23-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1002200,19,Male,1054,03-09-2023,Prepaid,Salaried,Verified,eSIM
C1002201,27,Female,1072,19-11-2025,Prepaid,Salaried,Pending,Physical SIM
C1002202,56,Female,1074,27-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1002203,22,Female,1058,01-04-2023,Postpaid,Salaried,Verified,Physical SIM
C1002204,35,Female,1051,31-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1002205,26,Male,1056,05-12-2023,Prepaid,Salaried,Verified,Physical SIM
C1002206,22,Male,1073,15-06-2024,Prepaid,Student,Verified,Physical SIM
C1002207,36,Male,1042,10-08-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1002208,40,Male,1068,20-04-2024,Prepaid,Student,Verified,Physical SIM
C1002209,25,Male,1030,30-04-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002210,21,Female,1024,03-10-2023,Prepaid,Salaried,Verified,eSIM
C1002211,23,Male,1009,06-05-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1002212,46,Male,1035,03-07-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002213,54,Male,1047,15-03-2023,Postpaid,Rural Worker,Rejected,Physical SIM
C1002214,25,Male,1031,05-04-2025,Postpaid,Rural Worker,Verified,Physical SIM
C1002215,31,Male,1010,19-06-2024,Postpaid,Self-employed,Verified,Physical SIM
C1002216,32,Male,1034,01-11-2023,Prepaid,Student,Verified,Physical SIM
C1002217,33,Male,1045,02-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1002218,28,Male,1009,11-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1002219,20,Female,1041,12-02-2023,Prepaid,Rural Worker,Verified,eSIM
C1002220,40,Female,1029,01-12-2024,Postpaid,Rural Worker,Verified,Physical SIM
C1002221,33,Male,1045,18-06-2024,Prepaid,Salaried,Verified,Physical SIM
C1002222,32,Female,1001,15-05-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002223,29,Male,1063,16-02-2025,Postpaid,Salaried,Verified,eSIM
C1002224,57,Male,1030,28-10-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002225,44,Male,1031,13-12-2024,Prepaid,Salaried,Verified,Physical SIM
C1002226,36,Female,1009,31-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1002227,26,Male,1033,29-12-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1002228,52,Male,1030,11-09-2025,Postpaid,Salaried,Verified,Physical SIM
C1002229,56,Female,1005,09-08-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002230,19,Male,1044,16-05-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002231,57,Female,1022,12-04-2025,Prepaid,Salaried,Verified,Physical SIM
C1002232,48,Female,1027,21-12-2023,Postpaid,Salaried,Verified,Physical SIM
C1002233,22,Female,1007,08-03-2023,Postpaid,Student,Verified,Physical SIM
C1002234,50,Male,1049,25-03-2024,Postpaid,Salaried,Verified,Physical SIM
C1002235,22,Male,1011,23-07-2023,Postpaid,Rural Worker,Verified,Physical SIM
C1002236,20,Male,1045,16-07-2025,Prepaid,Student,Verified,Physical SIM
C1002237,22,Female,1033,19-01-2025,Prepaid,Student,Verified,Physical SIM
C1002238,37,Other,1056,08-08-2025,Postpaid,Salaried,Verified,Physical SIM
C1002239,44,Male,1031,24-12-2023,Prepaid,Salaried,Verified,Physical SIM
C1002240,35,Female,1050,02-08-2024,Prepaid,Salaried,Verified,Physical SIM
C1002241,23,Female,1071,12-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1002242,26,Female,1020,23-05-2024,Prepaid,Salaried,Verified,Physical SIM
C1002243,54,Male,1009,29-01-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002244,59,Female,1046,09-01-2024,Postpaid,Salaried,Verified,Physical SIM
C1002245,50,Male,1012,13-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1002246,22,Male,1017,17-10-2024,Prepaid,Salaried,Verified,Physical SIM
C1002247,53,Male,1057,11-06-2025,Prepaid,Salaried,Verified,Physical SIM
C1002248,47,Male,1052,27-03-2025,Prepaid,Salaried,Verified,Physical SIM
C1002249,40,Male,1002,06-03-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002250,24,Female,1045,25-05-2024,Prepaid,Senior,Pending,Physical SIM
C1002251,60,Male,1049,21-11-2023,Prepaid,Student,Pending,Physical SIM
C1002252,37,Female,1025,07-05-2023,Prepaid,Salaried,Pending,Physical SIM
C1002253,19,Female,1057,17-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1002254,27,Other,1055,11-01-2023,Prepaid,Student,Verified,Physical SIM
C1002255,35,Female,1048,09-08-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002256,20,Female,1019,18-12-2024,Prepaid,Salaried,Verified,Physical SIM
C1002257,31,Male,1022,02-10-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1002258,38,Female,1042,11-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1002259,58,Female,1008,13-11-2023,Postpaid,Student,Pending,Physical SIM
C1002260,21,Male,1031,27-02-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002261,42,Male,1075,22-01-2025,Prepaid,Student,Verified,Physical SIM
C1002262,57,Male,1049,26-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002263,52,Female,1065,29-10-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002264,57,Male,1025,02-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1002265,25,Male,1055,18-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1002266,52,Female,1056,11-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1002267,60,Female,1015,10-12-2023,Prepaid,Salaried,Verified,Physical SIM
C1002268,32,Female,1017,14-06-2024,Postpaid,Self-employed,Verified,Physical SIM
C1002269,39,Male,1033,11-12-2024,Prepaid,Salaried,Verified,Physical SIM
C1002270,40,Female,1048,05-12-2023,Postpaid,Salaried,Verified,Physical SIM
C1002271,39,Male,1054,22-11-2023,Postpaid,Self-employed,Verified,Physical SIM
C1002272,30,Other,1074,14-09-2025,Prepaid,Self-employed,Verified,Physical SIM
C1002273,59,Female,1008,23-07-2023,Prepaid,Self-employed,Verified,Physical SIM
C1002274,59,Male,1049,19-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1002275,34,Female,1072,28-06-2023,Prepaid,Salaried,Verified,Physical SIM
C1002276,52,Female,1013,07-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1002277,35,Male,1072,28-09-2024,Prepaid,Self-employed,Verified,Physical SIM
C1002278,52,Female,1064,14-04-2023,Prepaid,Self-employed,Verified,Physical SIM
