billing_id,billing_month,customer_id,plan_id,billed_amount_inr,discount_applied_inr,late_fee_inr,refund_amount_inr,net_revenue_inr,billing_status
B5001789,2025-11,C1001789,2103,999,20,0,0,979,Billed
B5001790,2025-11,C1001790,2002,399,0,0,0,399,Billed
B5001791,2025-11,C1001791,2002,399,0,0,0,399,Billed
B5001792,2025-11,C1001792,2201,199,0,0,0,,Billed
B5001793,2025-11,C1001793,2201,199,0,0,0,199,Billed
B5001794,2025-11,C1001794,2001,299,0,0,0,299,Billed
B5001795,2025-11,C1001795,2003,999,0,0,0,,Billed
B5001796,2025-11,C1001796,2102,799,75,0,0,,Billed
B5001797,2025-11,C1001797,2002,399,50,0,0,349,Billed
B5001798,2025-11,C1001798,2002,399,0,0,0,399,Billed
B5001799,2025-11,C1001799,2002,399,0,0,0,399,Billed
B5001800,2025-11,C1001800,2003,999,20,0,0,979,Billed
B5001801,2025-11,C1001801,2005,499,0,0,0,499,Billed
B5001802,2025-11,C1001802,2103,999,0,0,0,999,Billed
B5001803,2025-11,C1001803,2005,499,30,0,0,469,Billed
B5001804,2025-11,C1001804,2002,399,20,0,0,379,Billed
B5001805,2025-11,C1001805,2102,799,0,0,0,799,Billed
B5001806,2025-11,C1001806,2001,299,0,0,0,299,Billed
B5001807,2025-11,C1001807,2001,299,0,0,0,299,Billed
B5001808,2025-11,C1001808,2002,399,0,0,149,250,Refunded
B5001809,2025-11,C1001809,2201,199,0,0,0,199,Billed
B5001810,2025-11,C1001810,2001,299,0,0,0,299,Billed
B5001811,2025-11,C1001811,2103,999,0,0,0,999,Billed
B5001812,2025-11,C1001812,2102,799,20,0,0,779,Billed
B5001813,2025-11,C1001813,2002,399,50,0,0,349,Billed
B5001814,2025-11,C1001814,2102,799,0,0,0,799,Billed
B5001815,2025-11,C1001815,2001,299,0,0,0,299,Billed
B5001816,2025-11,C1001816,2101,499,0,0,0,499,Billed
B5001817,2025-11,C1001817,2101,499,0,0,0,499,Billed
B5001818,2025-11,C1001818,2101,499,0,0,49,450,Adjusted
B5001819,2025-11,C1001819,2102,799,0,0,0,799,Billed
B5001820,2025-11,C1001820,2101,499,0,0,0,499,Billed
B5001821,2025-11,C1001821,2002,399,0,0,0,399,Billed
B5001822,2025-11,C1001822,2002,399,0,0,0,399,Billed
B5001823,2025-11,C1001823,2004,249,0,0,0,249,Billed
B5001824,2025-11,C1001824,2002,399,0,0,0,399,Billed
B5001825,2025-11,C1001825,2201,199,0,0,0,199,Billed
B5001826,2025-11,C1001826,2103,999,0,0,0,999,Billed
B5001827,2025-11,C1001827,2002,399,0,0,0,399,Billed
B5001828,2025-11,C1001828,2101,499,0,0,0,499,Billed
B5001829,2025-11,C1001829,2201,199,0,0,0,199,Billed
B5001830,2025-11,C1001830,2102,799,0,0,0,799,Billed
B5001831,2025-11,C1001831,2101,499,0,0,0,499,Billed
B5001832,2025-11,C1001832,2002,399,0,0,0,399,Billed
B5001833,2025-11,C1001833,2003,999,,0,0,999,Billed
B5001834,2025-11,C1001834,2201,199,0,0,0,199,Billed
B5001835,2025-11,C1001835,2103,999,0,0,0,999,Billed
B5001836,2025-11,C1001836,2101,499,0,0,0,499,Billed
B5001837,2025-11,C1001837,2004,249,0,0,0,249,Billed
B5001838,2025-11,C1001838,2001,299,0,0,0,299,Billed
B5001839,2025-11,C1001839,2002,399,,0,0,379,Billed
B5001840,2025-11,C1001840,2201,199,0,0,0,199,Billed
B5001841,2025-11,C1001841,2102,799,30,0,0,769,Billed
B5001842,2025-11,C1001842,2004,249,0,0,0,249,Billed
B5001843,2025-11,C1001843,2102,799,0,0,0,799,Billed
B5001844,2025-11,C1001844,2102,799,0,0,0,799,Billed
B5001845,2025-11,C1001845,2101,499,20,0,0,479,Billed
B5001846,2025-11,C1001846,2001,299,20,0,0,279,Billed
B5001847,2025-11,C1001847,2004,249,0,0,0,249,Billed
B5001848,2025-11,C1001848,2101,499,0,0,0,499,Billed
B5001849,2025-11,C1001849,2004,249,0,0,0,249,Billed
B5001850,2025-11,C1001850,2102,799,0,0,0,799,Billed
B5001851,2025-11,C1001851,2002,399,0,0,0,399,Billed
B5001852,2025-11,C1001852,2001,299,30,0,0,269,Billed
B5001853,2025-11,C1001853,2101,499,50,0,0,449,Billed
B5001854,2025-11,C1001854,2101,499,0,0,0,499,Billed
B5001855,2025-11,C1001855,2002,399,0,0,149,250,Refunded
B5001856,2025-11,C1001856,2002,399,75,0,0,324,Billed
B5001857,2025-11,C1001857,2201,199,75,0,0,124,Billed
B5001858,2025-11,C1001858,2002,399,0,0,0,399,Billed
B5001859,2025-11,C1001859,2201,199,0,0,0,199,Billed
B5001860,2025-11,C1001860,2201,199,0,0,0,199,Billed
B5001861,2025-11,C1001861,2201,199,0,0,0,199,Billed
B5001862,2025-11,C1001862,2201,199,0,0,0,199,Billed
B5001863,2025-11,C1001863,2001,299,20,0,0,279,Billed
B5001864,2025-11,C1001864,2001,299,20,0,0,279,Billed
B5001865,2025-11,C1001865,2002,399,75,0,0,324,Billed
B5001866,2025-11,C1001866,2003,999,0,0,0,999,Billed
B5001867,2025-11,C1001867,2201,199,0,0,0,199,Billed
B5001868,2025-11,C1001868,2003,999,0,0,0,999,Billed
B5001869,2025-11,C1001869,2002,399,50,0,0,349,Billed
B5001870,2025-11,C1001870,2002,399,0,0,0,399,Billed
B5001871,2025-11,C1001871,2101,499,0,0,0,499,Billed
B5001872,2025-11,C1001872,2102,799,0,0,0,799,Billed
B5001873,2025-11,C1001873,2102,799,75,0,0,724,Billed
B5001874,2025-11,C1001874,2102,799,0,0,0,799,Billed
B5001875,2025-11,C1001875,2002,399,0,0,0,399,Billed
B5001876,2025-11,C1001876,2103,999,0,0,149,850,Adjusted
B5001877,2025-11,C1001877,2201,199,0,0,0,199,Billed
B5001878,2025-11,C1001878,2103,999,0,0,0,999,Billed
B5001879,2025-11,C1001879,2103,999,0,0,0,999,Billed
B5001880,2025-11,C1001880,2102,799,0,0,0,799,Billed
B5001881,2025-11,C1001881,2005,499,30,0,0,469,Billed
B5001882,2025-11,C1001882,2002,399,0,0,0,399,Billed
B5001883,2025-11,C1001883,2002,399,75,0,0,324,Billed
B5001884,2025-11,C1001884,2003,999,0,0,0,999,Billed
B5001885,2025-11,C1001885,2102,799,0,0,0,799,Billed
B5001886,2025-11,C1001886,2003,999,0,0,0,999,Billed
B5001887,2025-11,C1001887,2201,199,0,0,0,199,Billed
B5001888,2025-11,C1001888,2004,249,0,0,0,249,Billed
B5001889,2025-11,C1001889,2002,399,0,0,0,399,Billed
B5001890,2025-11,C1001890,2003,999,0,0,0,999,Billed
B5001891,2025-11,C1001891,2004,249,50,0,0,199,Billed
B5001892,2025-11,C1001892,2201,199,0,0,49,150,Adjusted
B5001893,2025-11,C1001893,2004,249,75,0,0,174,Billed
B5001894,2025-11,C1001894,2002,399,0,0,0,399,Billed
B5001895,2025-11,C1001895,2201,199,50,0,0,149,Billed
B5001896,2025-11,C1001896,2005,499,100,0,0,399,Billed
B5001897,2025-11,C1001897,2003,999,0,0,0,999,Billed
B5001898,2025-11,C1001898,2005,499,0,0,0,499,Billed
B5001899,2025-11,C1001899,2201,199,0,0,0,199,Billed
B5001900,2025-11,C1001900,2201,199,20,0,0,179,Billed
B5001901,2025-11,C1001901,2003,999,0,0,0,999,Billed
B5001902,2025-11,C1001902,2101,499,0,0,0,499,Billed
B5001903,2025-11,C1001903,2002,399,0,0,0,399,Billed
B5001904,2025-11,C1001904,2103,999,0,0,0,999,Billed
B5001905,2025-11,C1001905,2002,399,0,0,0,399,Billed
B5001906,2025-11,C1001906,2003,999,0,0,0,999,Billed
B5001907,2025-11,C1001907,2101,499,0,0,0,499,Billed
B5001908,2025-11,C1001908,2001,299,0,0,0,299,Billed
B5001909,2025-11,C1001909,2101,499,0,0,199,300,Refunded
B5001910,2025-11,C1001910,2102,799,0,0,0,799,Billed
B5001911,2025-11,C1001911,2004,249,50,0,0,199,Billed
B5001912,2025-11,C1001912,2103,999,0,0,0,999,Billed
B5001913,2025-11,C1001913,2101,499,0,0,149,350,Refunded
B5001914,2025-11,C1001914,2001,299,0,0,0,299,Billed
B5001915,2025-11,C1001915,2201,199,0,0,0,199,Billed
B5001916,2025-11,C1001916,2001,299,100,0,0,199,Billed
B5001917,2025-11,C1001917,2102,799,0,0,0,799,Billed
B5001918,2025-11,C1001918,2102,799,0,0,0,799,Billed
B5001919,2025-11,C1001919,2103,999,0,0,0,999,Billed
B5001920,2025-11,C1001920,2002,399,30,0,0,369,Billed
B5001921,2025-11,C1001921,2201,199,75,0,0,124,Billed
B5001922,2025-11,C1001922,2003,999,0,0,0,999,Billed
B5001923,2025-11,C1001923,2001,299,0,0,0,299,Billed
B5001924,2025-11,C1001924,2005,499,0,0,0,499,Billed
B5001925,2025-11,C1001925,2003,999,0,0,0,999,Billed
B5001926,2025-11,C1001926,2201,199,0,0,0,199,Billed
B5001927,2025-11,C1001927,2002,399,50,0,0,349,Billed
B5001928,2025-11,C1001928,2001,299,50,0,0,249,Billed
B5001929,2025-11,C1001929,2002,399,0,0,0,399,Billed
B5001930,2025-11,C1001930,2001,299,0,0,0,299,Billed
B5001931,2025-11,C1001931,2004,249,0,0,0,249,Billed
B5001932,2025-11,C1001932,2103,999,0,0,0,999,Billed
B5001933,2025-11,C1001933,2201,199,0,0,0,199,Billed
B5001934,2025-11,C1001934,2002,399,75,0,0,324,Billed
B5001935,2025-11,C1001935,2002,399,20,0,0,379,Billed
B5001936,2025-11,C1001936,2001,299,0,0,0,299,Billed
B5001937,2025-11,C1001937,2002,399,0,0,0,399,Billed
B5001938,2025-11,C1001938,2002,399,0,0,0,399,Billed
B5001939,2025-11,C1001939,2001,299,0,0,0,299,Billed
B5001940,2025-11,C1001940,2002,399,30,0,0,369,Billed
B5001941,2025-11,C1001941,2201,199,0,0,0,199,Billed
B5001942,2025-11,C1001942,2003,999,0,0,0,999,Billed
B5001943,2025-11,C1001943,2004,249,0,0,0,249,Billed
B5001944,2025-11,C1001944,2004,249,0,0,0,249,Billed
B5001945,2025-11,C1001945,2002,399,75,0,0,324,Billed
B5001946,2025-11,C1001946,2002,399,30,0,0,369,Billed
B5001947,2025-11,C1001947,2004,249,30,0,0,219,Billed
B5001948,2025-11,C1001948,2001,299,0,0,0,299,Billed
B5001949,2025-11,C1001949,2003,999,30,0,0,969,Billed
B5001950,2025-11,C1001950,2003,999,0,0,0,999,Billed
B5001951,2025-11,C1001951,2003,999,0,0,0,999,Billed
B5001952,2025-11,C1001952,2002,399,0,0,0,399,Billed
B5001953,2025-11,C1001953,2201,199,0,0,0,199,Billed
B5001954,2025-11,C1001954,2001,299,30,0,0,269,Billed
B5001955,2025-11,C1001955,2001,299,0,0,0,299,Billed
B5001956,2025-11,C1001956,2002,399,0,0,0,399,Billed
B5001957,2025-11,C1001957,2004,249,0,0,0,249,Billed
B5001958,2025-11,C1001958,2103,999,0,0,0,999,Billed
B5001959,2025-11,C1001959,2002,399,75,0,0,324,Billed
B5001960,2025-11,C1001960,2004,249,0,0,0,249,Billed
B5001961,2025-11,C1001961,2005,499,20,0,0,479,Billed
B5001962,2025-11,C1001962,2102,799,0,0,0,799,Billed
B5001963,2025-11,C1001963,2001,299,20,0,0,279,Billed
B5001964,2025-11,C1001964,2101,499,0,0,0,499,Billed
B5001965,2025-11,C1001965,2201,199,0,0,0,199,Billed
B5001966,2025-11,C1001966,2004,249,20,0,0,229,Billed
B5001967,2025-11,C1001967,2002,399,0,0,0,399,Billed
B5001968,2025-11,C1001968,2101,499,0,0,0,499,Billed
B5001969,2025-11,C1001969,2101,499,0,25,0,524,Billed
B5001970,2025-11,C1001970,2101,499,0,0,0,499,Billed
B5001971,2025-11,C1001971,2001,299,0,0,0,299,Billed
B5001972,2025-11,C1001972,2201,199,0,0,0,199,Billed
B5001973,2025-11,C1001973,2201,199,0,0,299,-100,Adjusted
B5001974,2025-11,C1001974,2002,399,0,0,0,399,Billed
B5001975,2025-11,C1001975,2003,999,0,0,0,999,Billed
B5001976,2025-11,C1001976,2101,499,20,0,0,479,Billed
B5001977,2025-11,C1001977,2001,299,0,0,199,100,Refunded
B5001978,2025-11,C1001978,2201,199,50,0,0,149,Billed
B5001979,2025-11,C1001979,2003,999,0,0,0,999,Billed
B5001980,2025-11,C1001980,2003,999,0,0,0,999,Billed
B5001981,2025-11,C1001981,2001,299,30,0,0,269,Billed
B5001982,2025-11,C1001982,2103,999,75,0,0,924,Billed
B5001983,2025-11,C1001983,2201,199,0,0,0,199,Billed
B5001984,2025-11,C1001984,2001,299,0,0,0,299,Billed
B5001985,2025-11,C1001985,2201,199,0,0,0,199,Billed
B5001986,2025-11,C1001986,2004,249,0,0,99,150,Adjusted
B5001987,2025-11,C1001987,2001,299,0,0,0,299,Billed
B5001988,2025-11,C1001988,2002,399,0,0,0,399,Billed
B5001989,2025-11,C1001989,2001,299,50,0,0,249,Billed
B5001990,2025-11,C1001990,2003,999,0,0,0,999,Billed
B5001991,2025-11,C1001991,2102,799,0,0,0,799,Billed
B5001992,2025-11,C1001992,2201,199,30,0,0,169,Billed
B5001993,2025-11,C1001993,2002,399,0,0,0,399,Billed
B5001994,2025-11,C1001994,2101,499,50,0,0,449,Billed
B5001995,2025-11,C1001995,2004,249,0,0,0,249,Billed
B5001996,2025-11,C1001996,2102,799,0,0,0,799,Billed
B5001997,2025-11,C1001997,2101,499,0,0,0,499,Billed
B5001998,2025-11,C1001998,2102,799,0,0,0,799,Billed
B5001999,2025-11,C1001999,2004,249,0,0,0,249,Billed
B5002000,2025-11,C1002000,2003,999,0,0,0,999,Billed
B5002001,2025-11,C1002001,2201,199,30,0,99,70,Adjusted
B5002002,2025-11,C1002002,2001,299,0,0,0,299,Billed
B5002003,2025-11,C1002003,2101,499,0,0,0,499,Billed
B5002004,2025-11,C1002004,2001,299,0,0,0,299,Billed
B5002005,2025-11,C1002005,2102,799,0,0,0,799,Billed
B5002006,2025-11,C1002006,2003,999,0,0,0,999,Billed
B5002007,2025-11,C1002007,2001,299,0,0,0,299,Billed
B5002008,2025-11,C1002008,2005,499,0,0,0,499,Billed
B5002009,2025-11,C1002009,2102,799,0,0,0,799,Billed
B5002010,2025-11,C1002010,2201,199,0,0,0,199,Billed
B5002011,2025-11,C1002011,2102,799,0,0,0,799,Billed
B5002012,2025-11,C1002012,2002,399,0,0,0,399,Billed
B5002013,2025-11,C1002013,2101,499,0,0,0,499,Billed
B5002014,2025-11,C1002014,2005,499,75,0,0,424,Billed
B5002015,2025-11,C1002015,2101,499,0,0,0,499,Billed
B5002016,2025-11,C1002016,2005,499,50,0,49,400,Adjusted
B5002017,2025-11,C1002017,2003,999,0,0,0,999,Billed
B5002018,2025-11,C1002018,2102,799,0,0,0,799,Billed
B5002019,2025-11,C1002019,2003,999,30,0,0,969,Billed
B5002020,2025-11,C1002020,2001,299,20,0,0,279,Billed
B5002021,2025-11,C1002021,2103,999,0,0,0,999,Billed
B5002022,2025-11,C1002022,2001,299,0,0,0,299,Billed
B5002023,2025-11,C1002023,2103,999,100,0,0,899,Billed
B5002024,2025-11,C1002024,2002,399,0,0,0,399,Billed
B5002025,2025-11,C1002025,2102,799,0,0,0,799,Billed
B5002026,2025-11,C1002026,2001,299,0,0,0,299,Billed
B5002027,2025-11,C1002027,2001,299,0,0,0,299,Billed
B5002028,2025-11,C1002028,2102,799,0,0,0,799,Billed
B5002029,2025-11,C1002029,2002,399,0,0,0,399,Billed
B5002030,2025-11,C1002030,2201,199,50,0,0,149,Billed
B5002031,2025-11,C1002031,2004,249,0,0,0,249,Billed
B5002032,2025-11,C1002032,2004,249,0,0,0,249,Billed
B5002033,2025-11,C1002033,2004,249,0,0,0,249,Billed
B5002034,2025-11,C1002034,2001,299,0,0,0,299,Billed
B5002035,2025-11,C1002035,2005,499,0,0,0,499,Billed
B5002036,2025-11,C1002036,2101,499,50,0,0,449,Billed
B5002037,2025-11,C1002037,2005,499,0,0,0,499,Billed
B5002038,2025-11,C1002038,2001,299,50,0,0,249,Billed
B5002039,2025-11,C1002039,2201,199,0,0,0,199,Billed
B5002040,2025-11,C1002040,2001,299,0,0,0,299,Billed
B5002041,2025-11,C1002041,2003,999,0,0,0,999,Billed
B5002042,2025-11,C1002042,2003,999,0,0,0,999,Billed
B5002043,2025-11,C1002043,2101,499,0,0,0,499,Billed
B5002044,2025-11,C1002044,2001,299,0,0,0,299,Billed
B5002045,2025-11,C1002045,2001,299,0,0,0,299,Billed
B5002046,2025-11,C1002046,2002,399,0,0,0,399,Billed
B5002047,2025-11,C1002047,2102,799,0,0,0,799,Billed
B5002048,2025-11,C1002048,2003,999,0,0,0,999,Billed
B5002049,2025-11,C1002049,2003,999,0,0,0,999,Billed
B5002050,2025-11,C1002050,2101,499,0,0,0,499,Billed
B5002051,2025-11,C1002051,2004,249,0,0,0,249,Billed
B5002052,2025-11,C1002052,2201,199,0,0,0,199,Billed
B5002053,2025-11,C1002053,2002,399,0,0,0,399,Billed
B5002054,2025-11,C1002054,2002,399,0,0,0,399,Billed
B5002055,2025-11,C1002055,2102,799,0,0,0,799,Billed
B5002056,2025-11,C1002056,2001,299,0,0,0,299,Billed
B5002057,2025-11,C1002057,2101,499,30,50,0,519,Billed
B5002058,2025-11,C1002058,2001,299,0,0,0,299,Billed
B5002059,2025-11,C1002059,2101,499,0,0,99,400,Adjusted
B5002060,2025-11,C1002060,2102,799,0,0,0,799,Billed
B5002061,2025-11,C1002061,2201,199,100,0,0,99,Billed
B5002062,2025-11,C1002062,2002,399,0,0,0,399,Billed
B5002063,2025-11,C1002063,2002,399,0,0,0,399,Billed
B5002064,2025-11,C1002064,2101,499,75,0,0,424,Billed
B5002065,2025-11,C1002065,2201,199,0,0,0,199,Billed
B5002066,2025-11,C1002066,2003,999,20,0,0,979,Billed
B5002067,2025-11,C1002067,2102,799,0,0,0,799,Billed
B5002068,2025-11,C1002068,2102,799,0,25,0,824,Billed
B5002069,2025-11,C1002069,2001,299,50,0,0,249,Billed
B5002070,2025-11,C1002070,2102,799,0,0,0,799,Billed
B5002071,2025-11,C1002071,2001,299,0,0,0,299,Billed
B5002072,2025-11,C1002072,2201,199,20,0,0,179,Billed
B5002073,2025-11,C1002073,2103,999,50,0,0,949,Billed
B5002074,2025-11,C1002074,2001,299,0,0,0,299,Billed
B5002075,2025-11,C1002075,2002,399,0,0,0,399,Billed
B5002076,2025-11,C1002076,2101,499,20,0,0,479,Billed
B5002077,2025-11,C1002077,2002,399,0,0,0,399,Billed
B5002078,2025-11,C1002078,2003,999,0,0,0,999,Billed
B5002079,2025-11,C1002079,2003,999,75,0,0,924,Billed
B5002080,2025-11,C1002080,2002,399,0,0,0,399,Billed
B5002081,2025-11,C1002081,2002,399,0,0,0,399,Billed
B5002082,2025-11,C1002082,2101,499,0,0,0,499,Billed
B5002083,2025-11,C1002083,2005,499,0,0,0,499,Billed
B5002084,2025-11,C1002084,2002,399,50,0,0,349,Billed
B5002085,2025-11,C1002085,2002,399,0,0,0,399,Billed
B5002086,2025-11,C1002086,2001,299,0,0,0,299,Billed
B5002087,2025-11,C1002087,2002,399,20,0,0,379,Billed
B5002088,2025-11,C1002088,2103,999,,0,0,999,Billed
B5002089,2025-11,C1002089,2102,799,75,0,0,724,Billed
B5002090,2025-11,C1002090,2004,249,0,0,0,249,Billed
B5002091,2025-11,C1002091,2101,499,0,0,0,499,Billed
B5002092,2025-11,C1002092,2005,499,0,0,0,499,Billed
B5002093,2025-11,C1002093,2001,299,20,0,0,279,Billed
B5002094,2025-11,C1002094,2004,249,0,0,0,249,Billed
B5002095,2025-11,C1002095,2001,299,0,0,0,299,Billed
B5002096,2025-11,C1002096,2101,499,20,0,0,479,Billed
B5002097,2025-11,C1002097,2002,399,50,0,0,349,Billed
B5002098,2025-11,C1002098,2101,499,20,0,0,479,Billed
B5002099,2025-11,C1002099,2003,999,0,0,0,999,Billed
B5002100,2025-11,C1002100,2001,299,0,0,149,150,Adjusted
B5002101,2025-11,C1002101,2001,299,0,0,0,299,Billed
B5002102,2025-11,C1002102,2101,499,0,0,0,499,Billed
B5002103,2025-11,C1002103,2002,399,0,0,0,399,Billed
B5002104,2025-11,C1002104,2001,299,30,0,0,269,Billed
B5002105,2025-11,C1002105,2002,399,0,0,0,399,Billed
B5002106,2025-11,C1002106,2002,399,0,0,49,350,Refunded
B5002107,2025-11,C1002107,2001,299,0,0,0,299,Billed
B5002108,2025-11,C1002108,2103,999,0,0,0,999,Billed
B5002109,2025-11,C1002109,2002,399,0,0,0,399,Billed
B5002110,2025-11,C1002110,2201,199,0,0,0,199,Billed
B5002111,2025-11,C1002111,2002,399,0,0,0,399,Billed
B5002112,2025-11,C1002112,2001,299,0,0,0,299,Billed
B5002113,2025-11,C1002113,2002,399,0,0,0,399,Billed
B5002114,2025-11,C1002114,2002,399,30,0,0,369,Billed
B5002115,2025-11,C1002115,2002,399,50,0,0,349,Billed
B5002116,2025-11,C1002116,2001,299,0,0,0,299,Billed
B5002117,2025-11,C1002117,2201,199,0,0,0,199,Billed
B5002118,2025-11,C1002118,2004,249,0,0,0,249,Billed
B5002119,2025-11,C1002119,2002,399,0,0,0,399,Billed
B5002120,2025-11,C1002120,2101,499,0,25,0,524,Billed
B5002121,2025-11,C1002121,2101,499,0,0,0,499,Billed
B5002122,2025-11,C1002122,2001,299,0,0,0,299,Billed
B5002123,2025-11,C1002123,2004,249,20,0,0,229,Billed
B5002124,2025-11,C1002124,2002,399,20,0,0,379,Billed
B5002125,2025-11,C1002125,2101,499,0,0,0,499,Billed
B5002126,2025-11,C1002126,2004,249,0,0,0,249,Billed
B5002127,2025-11,C1002127,2002,399,75,0,0,324,Billed
B5002128,2025-11,C1002128,2005,499,0,0,0,499,Billed
B5002129,2025-11,C1002129,2002,399,20,0,0,379,Billed
B5002130,2025-11,C1002130,2201,199,20,0,0,179,Billed
B5002131,2025-11,C1002131,2002,399,0,0,49,350,Refunded
B5002132,2025-11,C1002132,2102,799,30,0,0,769,Billed
B5002133,2025-11,C1002133,2101,499,0,0,0,499,Billed
B5002134,2025-11,C1002134,2004,249,0,0,0,,Billed
B5002135,2025-11,C1002135,2003,999,0,0,0,999,Billed
B5002136,2025-11,C1002136,2102,799,0,0,0,799,Billed
B5002137,2025-11,C1002137,2103,999,50,0,0,949,Billed
B5002138,2025-11,C1002138,2101,499,0,0,0,499,Billed
B5002139,2025-11,C1002139,2101,499,0,0,0,499,Billed
B5002140,2025-11,C1002140,2002,399,0,0,0,399,Billed
B5002141,2025-11,C1002141,2005,499,,0,0,499,Billed
B5002142,2025-11,C1002142,2001,299,50,0,0,249,Billed
B5002143,2025-11,C1002143,2001,299,20,0,0,279,Billed
B5002144,2025-11,C1002144,2001,299,50,0,0,249,Billed
B5002145,2025-11,C1002145,2004,249,50,0,0,199,Billed
B5002146,2025-11,C1002146,2201,199,0,0,0,199,Billed
B5002147,2025-11,C1002147,2002,399,0,0,0,399,Billed
B5002148,2025-11,C1002148,2004,249,0,0,0,249,Billed
B5002149,2025-11,C1002149,2201,199,0,0,0,199,Billed
B5002150,2025-11,C1002150,2001,299,75,0,0,224,Billed
B5002151,2025-11,C1002151,2201,199,0,0,0,199,Billed
B5002152,2025-11,C1002152,2002,399,0,0,0,399,Billed
B5002153,2025-11,C1002153,2003,999,0,0,0,999,Billed
B5002154,2025-11,C1002154,2201,199,30,0,0,169,Billed
B5002155,2025-11,C1002155,2002,399,0,0,0,399,Billed
B5002156,2025-11,C1002156,2101,499,0,0,0,499,Billed
B5002157,2025-11,C1002157,2001,299,0,0,0,299,Billed
B5002158,2025-11,C1002158,2002,399,0,0,0,399,Billed
B5002159,2025-11,C1002159,2101,499,0,0,0,499,Billed
B5002160,2025-11,C1002160,2002,399,0,0,0,399,Billed
B5002161,2025-11,C1002161,2101,499,0,25,0,524,Billed
B5002162,2025-11,C1002162,2003,999,0,0,49,950,Adjusted
B5002163,2025-11,C1002163,2201,199,0,0,0,199,Billed
B5002164,2025-11,C1002164,2201,199,20,0,0,179,Billed
B5002165,2025-11,C1002165,2002,399,0,0,0,399,Billed
B5002166,2025-11,C1002166,2101,499,0,0,0,499,Billed
B5002167,2025-11,C1002167,2002,399,0,0,0,399,Billed
B5002168,2025-11,C1002168,2004,249,0,0,0,249,Billed
B5002169,2025-11,C1002169,2002,399,0,0,0,399,Billed
B5002170,2025-11,C1002170,2101,499,0,0,0,499,Billed
B5002171,2025-11,C1002171,2201,199,0,0,0,199,Billed
B5002172,2025-11,C1002172,2003,999,0,0,0,999,Billed
B5002173,2025-11,C1002173,2102,799,0,25,0,824,Billed
B5002174,2025-11,C1002174,2001,299,0,0,0,299,Billed
B5002175,2025-11,C1002175,2002,399,0,0,0,399,Billed
B5002176,2025-11,C1002176,2003,999,0,0,0,999,Billed
B5002177,2025-11,C1002177,2001,299,0,0,0,299,Billed
B5002178,2025-11,C1002178,2101,499,75,0,0,424,Billed
B5002179,2025-11,C1002179,2004,249,0,0,0,249,Billed
B5002180,2025-11,C1002180,2101,499,0,0,0,499,Billed
B5002181,2025-11,C1002181,2001,299,0,0,0,299,Billed
B5002182,2025-11,C1002182,2002,399,0,0,0,399,Billed
B5002183,2025-11,C1002183,2001,299,0,0,0,299,Billed
B5002184,2025-11,C1002184,2002,399,0,0,0,399,Billed
B5002185,2025-11,C1002185,2002,399,75,0,0,324,Billed
B5002186,2025-11,C1002186,2001,299,0,0,0,299,Billed
B5002187,2025-11,C1002187,2002,399,30,0,0,369,Billed
B5002188,2025-11,C1002188,2103,999,0,0,0,999,Billed
B5002189,2025-11,C1002189,2001,299,0,0,99,200,Adjusted
B5002190,2025-11,C1002190,2002,399,0,0,0,399,Billed
B5002191,2025-11,C1002191,2003,999,0,0,0,999,Billed
B5002192,2025-11,C1002192,2002,399,75,0,0,324,Billed
B5002193,2025-11,C1002193,2002,399,30,0,0,369,Billed
B5002194,2025-11,C1002194,2102,799,0,0,0,799,Billed
B5002195,2025-11,C1002195,2004,249,50,0,0,199,Billed
B5002196,2025-11,C1002196,2005,499,0,0,0,499,Billed
B5002197,2025-11,C1002197,2002,399,0,0,0,399,Billed
